compas_screening_date,S1,age,S2,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_offense_date,c_days_from_compas,c_charge_degree,is_recid,r_charge_degree,is_violent_recid,decile_score_1,score_text,screening_date,v_decile_score,v_score_text,v_screening_date,in_custody,out_custody,priors_count_2,start,end,event,Class
20140325,0,40,0,0,1,0,0,0,0,2.01403E+11,2.01403E+11,20140324,1,0,0,4,0,1,1,20140325,1,1,20140325,20140325,20140325,0,0,738,0,inlier
20130802,1,59,0,0,2,0,0,4,0,2.01308E+11,2.01308E+11,20130801,1,1,0,4,0,2,1,20130802,2,1,20130802,20130802,20130803,4,1,973,0,inlier
20131031,1,25,0,0,7,0,0,5,118,2.01402E+11,2.01405E+11,20130801,120,0,0,4,0,7,2,20131031,7,2,20131031,20140226,20140522,5,0,118,0,inlier
20131018,1,27,0,0,7,0,0,3,-23,2.01309E+11,2.01309E+11,20130109,282,1,0,4,0,7,2,20131018,3,1,20131018,20130925,20130926,3,0,896,0,inlier
20130110,1,22,0,0,3,0,0,0,-1,2.01301E+11,2.01301E+11,20130109,1,0,0,4,0,3,1,20130110,6,2,20130110,20130109,20130110,0,0,1177,0,inlier
20130517,1,58,2,0,1,0,0,1,-1,2.01305E+11,2.01305E+11,20130516,1,0,0,4,0,1,1,20130517,1,1,20130517,20140113,20140116,1,0,241,0,inlier
20130306,1,49,0,0,1,0,0,1,-1,2.01305E+11,2.01305E+11,20130305,1,1,0,4,0,1,1,20130306,1,1,20130306,20140113,20140116,1,0,1122,0,inlier
20140106,1,29,2,0,3,0,0,2,-2,2.01401E+11,2.01401E+11,20140104,2,0,0,4,0,3,1,20140106,2,1,20140106,20140104,20140106,2,0,816,0,inlier
20131204,1,24,0,0,4,0,0,2,203,2.01406E+11,2.01407E+11,20120907,453,0,0,1,0,4,1,20131204,3,1,20131204,20140625,20140701,2,0,203,0,inlier
20130304,1,24,2,0,5,0,0,0,-3,2.01303E+11,2.01303E+11,20130301,3,0,0,0,0,5,2,20130304,4,1,20130304,20150411,20150416,0,0,768,0,inlier
20130916,0,35,2,0,4,1,0,3,0,2.01309E+11,2.01309E+11,20130916,0,0,0,0,0,4,1,20130916,2,1,20130916,20130916,20130916,3,0,928,0,inlier
20130220,1,65,2,0,3,0,0,4,0,2.01309E+11,2.01309E+11,20121214,68,1,0,0,0,3,1,20130220,1,1,20130220,20130916,20130916,4,0,1136,0,inlier
20130118,1,23,0,0,2,1,1,1,-1,2.01301E+11,2.01301E+11,20130117,1,0,1,4,1,2,1,20130118,4,1,20130118,20130829,20130905,1,1,223,0,inlier
20130924,1,22,2,0,5,0,0,2,-1,2.01309E+11,2.01309E+11,20140605,1,0,0,0,0,5,2,20130924,5,2,20130924,20130923,20130927,2,3,920,0,inlier
20131228,1,21,0,0,3,0,0,0,-1,2.01312E+11,2.01312E+11,20131227,1,1,0,0,0,3,1,20131228,5,2,20131228,20131227,20131228,0,0,825,0,inlier
20130515,0,43,2,0,2,0,0,0,-1,2.01305E+11,2.01305E+11,20130513,2,1,0,0,0,2,1,20130515,1,1,20130515,20130514,20130514,0,0,1052,0,inlier
20130514,1,29,0,0,8,0,0,0,-1,2.01305E+11,2.01305E+11,20130513,1,0,0,0,0,8,0,20130514,4,1,20130514,20150504,20150819,0,2,720,0,inlier
20140215,1,43,0,0,3,0,0,1,0,2.01402E+11,2.01402E+11,20140214,1,0,0,0,0,3,1,20140215,3,1,20140215,20140215,20140217,1,2,776,0,inlier
20140329,1,25,0,0,2,0,0,1,-1,2.01403E+11,2.01403E+11,20140214,1,0,0,0,0,2,1,20140329,3,1,20140329,20140328,20140330,1,1,734,0,inlier
20131009,1,47,2,0,1,0,0,0,-1,2.0131E+11,2.0131E+11,20131008,1,1,0,0,0,1,1,20131009,1,1,20131009,20131008,20131009,0,0,905,0,inlier
20130425,0,21,0,0,5,0,0,0,-2,2.01304E+11,2.01304E+11,20130423,2,0,0,0,0,5,2,20130425,6,2,20130425,20130423,20130424,0,0,1072,0,inlier
20130506,0,25,0,0,6,0,0,1,-100,2.01301E+11,2.01301E+11,20090202,1554,1,0,0,0,6,2,20130506,3,1,20130506,20130126,20130126,1,0,1061,0,inlier
20131019,1,54,2,0,1,0,0,0,0,2.0131E+11,2.0131E+11,20131018,1,1,0,0,0,1,1,20131019,1,1,20131019,20131019,20131019,0,0,895,0,inlier
20130408,0,28,0,0,2,0,0,2,-1,2.01304E+11,2.01304E+11,20130407,1,1,0,4,0,2,1,20130408,2,1,20130408,20130407,20130408,2,0,1089,0,inlier
20130131,1,54,0,0,1,0,0,0,0,2.01301E+11,2.01301E+11,20130130,1,1,0,5,0,1,1,20130131,1,1,20130131,20130131,20130131,0,0,1156,0,inlier
20131030,1,34,0,0,4,0,0,2,-1,2.0131E+11,2.0131E+11,20131029,1,0,0,5,0,4,1,20131030,1,1,20131030,20150717,20150718,2,0,625,0,inlier
20131105,1,50,3,0,9,0,0,11,-210,2.01304E+11,2.01308E+11,20130409,210,1,0,5,0,9,0,20131105,3,1,20131105,20130409,20130801,11,0,878,0,inlier
20140206,1,22,0,0,4,0,0,0,-1,2.01402E+11,2.01402E+11,20140205,1,0,0,5,0,4,1,20140206,5,2,20140206,20140205,20140206,0,0,785,0,inlier
20140122,1,51,0,0,7,0,0,3,0,2.01401E+11,2.01401E+11,20140121,1,0,0,5,0,7,2,20140122,4,1,20140122,20140122,20140122,3,0,800,0,inlier
20130404,0,28,0,0,5,0,0,1,-43,2.01302E+11,2.01302E+11,20130220,43,0,0,2,0,5,2,20130404,5,2,20130404,20131016,20131021,1,0,195,0,inlier
20131001,1,36,2,0,7,0,0,6,-126,2.01305E+11,2.01305E+11,20130523,131,0,0,2,0,7,2,20131001,3,1,20131001,20150424,20150506,6,0,570,0,inlier
20130124,1,28,0,0,6,0,1,5,-1,2.01301E+11,2.01302E+11,20130523,1,1,0,2,0,6,2,20130124,5,2,20130124,20130123,20130220,5,27,1163,0,inlier
20130505,1,43,2,0,2,0,0,4,0,2.01305E+11,2.01305E+11,20130505,0,1,0,5,0,2,1,20130505,4,1,20130505,20130505,20130507,4,2,1062,0,inlier
20131229,1,45,3,0,6,0,0,1,-1,2.01312E+11,2.01401E+11,20131228,1,1,0,5,0,6,2,20131229,3,1,20131229,20131228,20140124,1,26,824,0,inlier
20130401,1,41,3,0,1,0,0,1,-1,2.01303E+11,2.01307E+11,20130331,1,1,0,4,0,1,1,20130401,1,1,20130401,20130331,20130723,1,113,1096,0,inlier
20140211,1,35,3,0,9,1,0,12,-1,2.01402E+11,2.01402E+11,20140210,1,0,0,4,0,9,0,20140211,6,2,20140211,20140210,20140220,12,9,780,0,inlier
20140227,1,24,1,0,3,0,0,0,-1,2.01402E+11,2.01402E+11,20140226,1,1,0,4,0,3,1,20140227,4,1,20140227,20140226,20140227,0,0,764,0,inlier
20130826,1,28,3,0,4,0,0,0,-1,2.01308E+11,2.01308E+11,20130825,1,0,0,2,0,4,1,20130826,4,1,20130826,20140122,20140124,0,0,149,0,inlier
20131024,1,59,5,0,1,0,0,1,-1,2.01301E+11,2.01403E+11,20131015,9,0,0,2,0,1,1,20131024,1,1,20131024,20130122,20140301,1,0,890,0,inlier
20140301,1,31,5,0,1,0,0,0,-1,2.01402E+11,2.01403E+11,20140228,1,1,0,5,0,1,1,20140301,1,1,20140301,20140228,20140303,0,2,762,0,inlier
20130407,1,28,2,0,7,0,0,0,0,2.01304E+11,2.01304E+11,20130406,1,0,0,4,0,7,2,20130407,3,1,20130407,20131129,20131205,0,1,236,0,inlier
20130419,1,44,2,0,1,0,0,0,-1,2.01304E+11,2.01304E+11,20130418,1,1,0,0,0,1,1,20130419,1,1,20130419,20130418,20130418,0,0,1078,0,inlier
20130511,1,42,0,0,5,0,0,7,-1,2.01305E+11,2.01305E+11,20130510,1,1,0,0,0,5,2,20130511,3,1,20130511,20160119,20160120,7,0,983,0,inlier
20130523,1,39,0,0,7,0,0,5,-1,2.01305E+11,2.01305E+11,20130522,1,0,0,0,0,7,2,20130523,4,1,20130523,20130624,20130704,5,3,32,0,inlier
20131218,0,46,3,0,1,0,0,2,-1,2.01312E+11,2.01312E+11,20131217,1,0,0,0,0,1,1,20131218,1,1,20131218,20131217,20131220,2,2,835,0,inlier
20130826,1,55,2,0,5,0,0,0,-1,2.01308E+11,2.01309E+11,20130825,1,1,0,0,0,5,2,20130826,3,1,20130826,20130825,20130904,0,9,949,0,inlier
20131111,0,31,2,0,9,0,0,0,-1,2.01311E+11,2.01311E+11,20131110,1,1,0,4,0,9,0,20131111,5,2,20131111,20131110,20131115,0,4,872,0,inlier
20130918,1,25,0,0,2,0,0,0,-1,2.01309E+11,2.01309E+11,20130917,1,0,0,4,0,2,1,20130918,4,1,20130918,20130917,20130918,0,0,926,0,inlier
20140206,1,32,2,0,7,0,2,6,0,2.01402E+11,2.01402E+11,20140206,0,1,0,4,0,7,2,20140206,4,1,20140206,20140206,20140206,6,0,785,0,inlier
20130311,1,36,0,0,5,0,0,2,-1,2.01303E+11,2.01303E+11,20130310,1,0,0,4,0,5,2,20130311,4,1,20130311,20130310,20130311,2,0,1117,0,inlier
20131222,1,39,2,0,4,0,0,2,0,2.01312E+11,2.01312E+11,20131221,1,1,0,2,0,4,1,20131222,2,1,20131222,20131222,20131222,2,0,831,0,inlier
20130801,0,26,0,0,2,0,0,0,0,2.01308E+11,2.01308E+11,20130731,1,1,0,2,0,2,1,20130801,2,1,20130801,20130801,20130801,0,0,974,0,inlier
20130201,0,22,5,0,4,0,0,0,-1,2.01301E+11,2.01302E+11,20130131,1,0,0,5,0,4,1,20130201,5,2,20130201,20130131,20130202,0,1,1155,0,inlier
20130422,1,37,2,0,1,0,0,3,-1,2.01304E+11,2.01304E+11,20130421,1,1,0,5,0,1,1,20130422,1,1,20130422,20130421,20130422,3,0,1075,0,inlier
20130112,1,41,2,0,6,0,0,9,-1,2.01301E+11,2.01302E+11,20130111,1,1,0,4,0,6,2,20130112,2,1,20130112,20130111,20130213,9,32,1175,0,inlier
20130401,1,25,0,0,3,0,0,1,0,2.01304E+11,2.01304E+11,20130331,1,1,0,4,0,3,1,20130401,3,1,20130401,20130401,20130401,1,0,1096,0,inlier
20130823,0,57,2,0,1,0,0,3,0,2.01304E+11,2.01304E+11,20120505,475,0,0,4,0,1,1,20130823,1,1,20130823,20130401,20130401,3,0,952,0,inlier
20131210,1,58,2,0,1,0,0,0,-1,2.01312E+11,2.01312E+11,20131209,1,1,0,4,0,1,1,20131210,1,1,20131210,20131209,20131210,0,0,843,0,inlier
20130527,1,28,0,0,4,0,0,1,0,2.01305E+11,2.01306E+11,20130526,1,0,1,4,0,4,1,20130527,5,2,20130527,20150708,20150709,1,16,772,1,inlier
20131225,1,54,2,0,1,0,0,0,-1,2.01312E+11,2.01312E+11,20131224,1,0,0,4,0,1,1,20131225,1,1,20131225,20131224,20131231,0,6,828,0,inlier
20131113,1,43,2,0,4,0,0,0,-1,2.01311E+11,2.01311E+11,20131112,1,1,0,4,0,4,1,20131113,1,1,20131113,20131112,20131113,0,0,870,0,inlier
20130905,1,31,0,0,10,0,0,5,0,2.01309E+11,2.01309E+11,20130905,0,1,0,4,0,10,0,20130905,10,0,20130905,20130905,20130905,5,0,939,0,inlier
20130203,1,30,0,4,10,1,0,11,0,2.01302E+11,2.01305E+11,20130203,0,0,0,4,0,10,0,20130203,9,0,20130203,20130203,20130531,11,117,1153,0,inlier
20130415,1,24,0,0,7,0,0,0,-1,2.01304E+11,2.01304E+11,20130414,1,1,0,2,0,7,2,20130415,4,1,20130415,20130414,20130415,0,0,1082,0,inlier
20140213,1,43,2,0,1,0,0,0,0,2.01402E+11,2.01402E+11,20140213,0,1,0,2,0,1,1,20140213,1,1,20140213,20140213,20140213,0,0,778,0,inlier
20130823,1,51,0,0,7,0,0,4,-44,2.01307E+11,2.01308E+11,20140219,45,0,0,4,0,7,2,20130823,6,2,20130823,20130710,20130809,4,0,952,0,inlier
20130122,1,31,0,0,3,0,0,1,309,2.01311E+11,2.01407E+11,20121213,40,0,1,4,0,3,1,20130122,2,1,20130122,20131127,20140715,1,0,309,0,inlier
20130110,1,23,0,0,3,0,0,0,-1,2.01301E+11,2.01301E+11,20130109,1,0,0,2,0,3,1,20130110,4,1,20130110,20130109,20130111,0,1,1177,0,inlier
20140102,1,27,2,0,9,0,0,1,-1,2.01401E+11,2.01401E+11,20141015,1,0,0,5,0,9,0,20140102,7,2,20140102,20140101,20140102,1,0,820,0,inlier
20130407,1,66,2,0,1,0,0,0,-1,2.01304E+11,2.01304E+11,20130406,1,1,0,5,0,1,1,20130407,1,1,20130407,20130406,20130407,0,0,1090,0,inlier
20131114,0,36,2,0,4,0,1,3,0,2.01311E+11,2.01312E+11,20131114,0,0,0,5,0,4,1,20131114,1,1,20131114,20131216,20131218,3,25,32,0,inlier
20131006,1,25,3,0,3,0,1,1,-1,2.0131E+11,2.0131E+11,20131005,1,0,0,2,0,3,1,20131006,3,1,20131006,20131005,20131006,1,0,908,0,inlier
20130214,1,56,0,0,1,0,0,4,-1,2.01302E+11,2.01302E+11,20130213,1,0,0,2,0,1,1,20130214,1,1,20130214,20130213,20130215,4,1,1142,0,inlier
20131105,1,29,4,0,2,0,0,1,37,2.01312E+11,2.01401E+11,20130502,187,0,0,2,0,2,1,20131105,2,1,20131105,20131212,20140114,1,0,37,0,inlier
20140219,0,58,0,0,1,0,0,3,-18,2.01402E+11,2.01402E+11,20130502,1,1,0,4,0,1,1,20140219,1,1,20140219,20140201,20140219,3,0,772,0,inlier
20130502,1,24,2,0,5,1,2,3,0,2.01305E+11,2.01305E+11,20130502,0,1,0,4,0,5,2,20130502,6,2,20130502,20130502,20130502,3,0,1065,0,inlier
20140113,1,39,2,0,1,0,0,0,-1,2.01401E+11,2.01401E+11,20140112,1,1,0,2,0,1,1,20140113,1,1,20140113,20140112,20140113,0,0,809,0,inlier
20140202,1,39,5,0,5,0,0,6,-1,2.01402E+11,2.01402E+11,20140201,1,0,0,5,0,5,2,20140202,1,1,20140202,20140201,20140227,6,25,789,0,inlier
20130919,1,25,0,0,8,0,0,0,0,2.01309E+11,2.01309E+11,20130919,0,0,0,5,0,8,0,20130919,6,2,20130919,20140516,20140731,0,2,239,0,inlier
20130822,1,26,0,0,6,0,0,6,-1,2.01308E+11,2.01308E+11,20141121,1,0,0,5,0,6,2,20130822,6,2,20130822,20130821,20130823,6,1,953,0,inlier
20130108,1,25,0,0,9,0,1,2,-1,2.01301E+11,2.0131E+11,20130107,1,0,0,5,0,9,0,20130108,8,0,20130108,20140606,20140710,2,273,514,0,inlier
20131209,1,36,0,0,1,0,0,0,-3,2.01312E+11,2.01312E+11,20131206,3,0,0,5,0,1,1,20131209,1,1,20131209,20141119,20141126,0,0,345,0,inlier
20130511,1,25,2,0,2,0,0,0,0,2.01305E+11,2.01305E+11,20130510,1,0,0,4,0,2,1,20130511,3,1,20130511,20130511,20130511,0,0,1056,0,inlier
20130112,1,24,2,0,7,0,0,0,0,2.01305E+11,2.01305E+11,20130111,1,1,0,4,0,7,2,20130112,4,1,20130112,20130511,20130511,0,0,1175,0,inlier
20131112,1,36,3,0,1,0,0,0,-7,2.01311E+11,2.01311E+11,20131105,7,1,0,4,0,1,1,20131112,1,1,20131112,20131105,20131106,0,0,871,0,inlier
20130708,1,29,2,0,3,0,0,0,-2,2.01307E+11,2.01307E+11,20130705,3,1,0,4,0,3,1,20130708,1,1,20130708,20130706,20130707,0,0,998,0,inlier
20130916,1,50,2,0,3,0,0,8,-1,2.01309E+11,2.01403E+11,20130915,1,0,0,4,0,3,1,20130916,2,1,20130916,20130915,20140307,8,172,928,0,inlier
20130429,1,27,0,0,1,0,0,0,-1,2.01304E+11,2.01304E+11,20130428,1,1,0,4,0,1,1,20130429,2,1,20130429,20130428,20130429,0,0,1068,0,inlier
20130519,1,58,0,0,1,0,0,1,-1,2.01305E+11,2.01307E+11,20130215,1,0,0,5,0,1,1,20130519,1,1,20130519,20130518,20130718,1,60,1048,0,inlier
20130312,1,27,0,0,8,0,0,4,-1,2.01303E+11,2.01304E+11,20130311,1,0,0,5,0,8,0,20130312,5,2,20130312,20130311,20130413,4,32,1116,0,inlier
20130605,0,31,2,0,3,0,0,0,-5,2.01305E+11,2.01306E+11,20130531,5,1,0,1,0,3,1,20130605,2,1,20130605,20130531,20130601,0,0,1031,0,inlier
20130121,1,24,0,0,7,0,0,3,-1,2.01301E+11,2.01301E+11,20130531,1,1,0,4,0,7,2,20130121,7,2,20130121,20130120,20130127,3,6,1166,0,inlier
20131009,1,43,2,0,1,0,0,0,-1,2.0131E+11,2.0131E+11,20131008,1,1,0,5,0,1,1,20131009,1,1,20131009,20131008,20131009,0,0,905,0,inlier
20130827,1,23,0,0,5,0,0,0,-1,2.01308E+11,2.01308E+11,20130826,1,0,0,4,0,5,2,20130827,6,2,20130827,20140829,20141226,0,2,367,0,inlier
20131016,1,42,2,0,4,0,0,0,-1,2.0131E+11,2.0131E+11,20131015,1,1,0,4,0,4,1,20131016,1,1,20131016,20131015,20131016,0,0,898,0,inlier
20130819,1,30,0,0,10,3,0,18,-1,2.01308E+11,2.01309E+11,20130818,1,1,0,5,0,10,0,20130819,8,0,20130819,20150303,20150309,18,17,561,0,inlier
20130109,1,29,0,0,9,0,0,1,-1,2.01301E+11,2.0131E+11,20130108,1,0,0,5,0,9,0,20130109,7,2,20130109,20130108,20131025,1,289,1178,0,inlier
20130415,1,26,2,0,4,0,1,3,-4,2.01304E+11,2.01304E+11,20130411,4,1,1,5,0,4,1,20130415,4,1,20130415,20130729,20131022,3,0,105,0,inlier
20130222,1,51,0,0,7,0,0,5,0,2.01302E+11,2.01302E+11,20110918,523,1,0,5,0,7,2,20130222,5,2,20130222,20130222,20130227,5,5,1134,0,inlier
20130801,1,36,5,0,1,0,0,0,0,2.01308E+11,2.01308E+11,20130731,1,1,0,5,0,1,1,20130801,1,1,20130801,20130801,20130801,0,0,974,0,inlier
20131106,1,62,3,0,1,0,0,0,-2,2.01311E+11,2.01311E+11,20131103,3,1,0,5,0,1,1,20131106,1,1,20131106,20131104,20131105,0,0,877,0,inlier
20140226,1,35,0,0,2,0,0,1,-1,2.01402E+11,2.01402E+11,20100717,1320,1,0,1,0,2,1,20140226,1,1,20140226,20140225,20140226,1,0,765,0,inlier
20130524,1,22,2,0,3,0,0,0,0,2.01305E+11,2.01305E+11,20130524,0,0,0,1,0,3,1,20130524,5,2,20130524,20130909,20131023,0,4,108,0,inlier
20130805,1,40,0,0,2,0,0,0,-3,2.01308E+11,2.01308E+11,20130802,3,0,0,5,0,2,1,20130805,1,1,20130805,20130802,20130803,0,0,970,0,inlier
20140206,1,36,0,0,2,0,0,2,0,2.01402E+11,2.01402E+11,20140206,0,0,0,5,0,2,1,20140206,1,1,20140206,20140206,20140207,2,1,785,0,inlier
20130710,1,69,2,0,1,0,0,0,-3,2.01307E+11,2.01307E+11,20130707,3,1,0,4,0,1,1,20130710,1,1,20130710,20130707,20130708,0,0,996,0,inlier
20140125,1,27,0,0,4,1,0,1,-1,2.01401E+11,2.01402E+11,20140124,1,0,0,4,0,4,1,20140125,3,1,20140125,20140124,20140201,1,7,797,0,inlier
20131004,1,27,0,0,1,0,0,1,-2,2.0131E+11,2.0131E+11,20131002,2,0,0,4,0,1,1,20131004,2,1,20131004,20140410,20140411,1,0,188,0,inlier
20130131,0,24,0,0,6,0,0,6,-1,2.01301E+11,2.01312E+11,20131002,1,1,0,4,0,6,2,20130131,7,2,20130131,20150112,20150421,6,309,711,0,inlier
20130717,1,42,2,0,1,0,0,0,-7,2.01307E+11,2.01307E+11,20130710,7,0,0,4,0,1,1,20130717,1,1,20130717,20130710,20130713,0,0,989,0,inlier
20131016,1,25,2,0,3,0,0,1,-1,2.0131E+11,2.0131E+11,20131015,1,0,0,4,0,3,1,20131016,2,1,20131016,20140909,20140910,1,0,328,0,inlier
20131128,1,25,0,0,4,0,0,0,-1,2.01311E+11,2.01312E+11,20131127,1,0,0,5,0,4,1,20131128,4,1,20131128,20151202,20151203,0,6,734,0,inlier
20130307,1,22,0,0,3,0,0,0,-1,2.01303E+11,2.01303E+11,20130306,1,0,0,5,0,3,1,20130307,5,2,20130307,20130306,20130307,0,0,1121,0,inlier
20130206,1,21,2,0,4,0,0,0,-1,2.01302E+11,2.01302E+11,20130205,1,0,0,5,0,4,1,20130206,7,2,20130206,20130205,20130206,0,0,1150,0,inlier
20130908,1,30,0,0,2,0,0,1,0,2.01309E+11,2.01309E+11,20130908,0,1,0,5,0,2,1,20130908,3,1,20130908,20130908,20130910,1,2,936,0,inlier
20131116,1,46,2,0,5,0,0,9,0,2.01311E+11,2.01311E+11,20131115,1,1,0,5,0,5,2,20131116,2,1,20131116,20131116,20131120,9,4,867,0,inlier
20130117,1,26,0,0,7,0,0,2,0,2.01301E+11,2.01301E+11,20130117,0,1,0,5,0,7,2,20130117,7,2,20130117,20130117,20130117,2,0,1170,0,inlier
20130829,1,40,0,0,1,0,0,1,-1,2.01308E+11,2.01308E+11,20130827,2,1,0,2,0,1,1,20130829,2,1,20130829,20130828,20130829,1,0,946,0,inlier
20131003,1,34,2,0,4,0,0,0,-1,2.0131E+11,2.0131E+11,20131002,1,0,0,2,0,4,1,20131003,3,1,20131003,20131002,20131030,0,27,911,0,inlier
20130216,1,28,3,0,5,0,0,3,-1,2.01302E+11,2.01302E+11,20140622,1,1,0,5,0,5,2,20130216,5,2,20130216,20130703,20130704,3,0,137,0,inlier
20130210,1,37,4,0,2,0,0,0,-1,2.01302E+11,2.01302E+11,20130209,1,0,0,2,0,2,1,20130210,1,1,20130210,20130209,20130210,0,0,1146,0,inlier
20140223,1,50,0,0,1,0,0,0,-1,2.01402E+11,2.01402E+11,20140222,1,0,0,2,0,1,1,20140223,1,1,20140223,20140222,20140224,0,1,768,0,inlier
20130416,1,31,0,0,5,0,0,5,-1,2.01304E+11,2.01304E+11,20130415,1,1,1,2,0,5,2,20130416,5,2,20130416,20130805,20130808,5,0,111,0,inlier
20140301,0,51,0,0,7,0,0,1,-1,2.01304E+11,2.01304E+11,20100919,1259,1,0,4,0,7,2,20140301,2,1,20140301,20130805,20130808,1,0,762,0,inlier
20130805,1,44,0,0,8,0,0,9,-28,2.01307E+11,2.01308E+11,20130708,28,0,0,4,0,8,0,20130805,6,2,20130805,20140723,20140731,9,0,352,0,inlier
20140119,0,25,2,0,4,0,0,0,-1,2.01401E+11,2.01401E+11,20140118,1,0,0,5,0,4,1,20140119,3,1,20140119,20140118,20140119,0,0,803,0,inlier
20130801,1,51,0,0,3,0,0,5,-1,2.01307E+11,2.01307E+11,20140118,4984,1,0,5,0,3,1,20130801,3,1,20130801,20130731,20130731,5,0,974,0,inlier
20131118,1,57,2,0,1,0,0,2,-11,2.01311E+11,2.01311E+11,20140118,11,0,0,2,0,1,1,20131118,1,1,20131118,20131224,20131224,2,0,36,0,inlier
20131209,1,55,2,0,1,0,0,0,-1,2.01312E+11,2.01312E+11,20131208,1,1,0,2,0,1,1,20131209,1,1,20131209,20131208,20131209,0,0,844,0,inlier
20140325,0,42,0,0,1,0,0,0,0,2.01403E+11,2.01403E+11,20140325,0,0,0,5,0,1,1,20140325,1,1,20140325,20140325,20140325,0,0,738,0,inlier
20130318,1,58,0,0,9,0,0,16,-47,2.01301E+11,2.01302E+11,20130130,47,0,1,2,0,9,0,20130318,9,0,20130318,20140627,20140926,16,0,466,0,inlier
20130420,1,21,5,0,4,0,0,0,-1,2.01304E+11,2.01305E+11,20130419,1,0,0,2,0,4,1,20130420,5,2,20130420,20130419,20130518,0,28,1077,0,inlier
20130904,0,24,3,0,4,0,0,0,0,2.01309E+11,2.01309E+11,20130904,0,1,0,2,0,4,1,20130904,4,1,20130904,20130904,20130904,0,0,940,0,inlier
20130818,1,42,0,0,4,0,0,1,0,2.01308E+11,2.01308E+11,20130817,1,0,0,2,0,4,1,20130818,2,1,20130818,20130818,20130819,1,1,957,0,inlier
20130525,1,21,0,0,6,0,0,1,-1,2.01305E+11,2.01306E+11,20130817,1,0,0,4,0,6,2,20130525,6,2,20130525,20130524,20130601,1,7,1042,0,inlier
20130422,1,56,3,0,4,0,0,8,-356,2.01301E+11,2.01301E+11,20120527,330,1,0,5,0,4,1,20130422,3,1,20130422,20130117,20130117,8,0,1075,0,inlier
20131003,1,58,2,0,1,0,0,0,0,2.0131E+11,2.0131E+11,20131002,1,1,0,5,0,1,1,20131003,1,1,20131003,20131003,20131003,0,0,911,0,inlier
20130226,1,46,0,0,9,0,0,2,-1,2.01302E+11,2.01302E+11,20130225,1,0,0,5,0,9,0,20130226,4,1,20130226,20131112,20131218,2,0,259,0,inlier
20130117,1,35,0,0,5,0,0,4,-1,2.01301E+11,2.01302E+11,20130116,1,1,0,5,0,5,2,20130117,6,2,20130117,20130116,20130215,4,29,1170,0,inlier
20131119,1,42,0,0,5,0,0,2,-1,2.01311E+11,2.01311E+11,20131118,1,0,0,5,0,5,2,20131119,4,1,20131119,20131118,20131119,2,0,864,0,inlier
20130429,1,37,0,0,3,0,0,12,-74,2.01302E+11,2.01303E+11,20141004,74,0,0,4,0,3,1,20130429,2,1,20130429,20130725,20130822,12,0,87,0,inlier
20130204,1,32,0,0,4,0,1,8,-1,2.01302E+11,2.01302E+11,20130203,1,0,0,4,0,4,1,20130204,2,1,20130204,20130405,20130514,8,3,60,0,inlier
20130311,1,31,5,0,6,0,0,5,-1,2.01303E+11,2.01303E+11,20130310,1,0,1,4,0,6,2,20130311,4,1,20130311,20150805,20150806,5,2,877,1,inlier
20130501,0,33,0,0,1,0,0,1,-1,2.01304E+11,2.01305E+11,20130430,1,1,0,4,0,1,1,20130501,2,1,20130501,20130430,20130502,1,1,1066,0,inlier
20130110,1,25,2,0,4,0,0,4,-1,2.01301E+11,2.01307E+11,20130109,1,0,0,4,0,4,1,20130110,4,1,20130110,20130711,20131201,4,325,1177,0,inlier
20140320,0,33,0,0,1,0,0,0,-1,2.01403E+11,2.01403E+11,20140319,1,1,0,4,0,1,1,20140320,1,1,20140320,20140319,20140320,0,0,743,0,inlier
20131213,1,21,3,0,5,0,0,1,-1,2.01312E+11,2.01312E+11,20140319,1,0,0,4,0,5,2,20131213,9,0,20131213,20131212,20131213,1,0,840,0,inlier
20130906,0,64,2,0,3,0,0,7,123,2.01401E+11,2.01403E+11,20120319,536,1,0,4,0,3,1,20130906,1,1,20130906,20140107,20140324,7,0,123,0,inlier
20131106,1,56,0,0,1,0,0,1,-22,2.0131E+11,2.0131E+11,20140430,22,0,0,4,0,1,1,20131106,1,1,20131106,20131015,20131018,1,0,877,0,inlier
20130309,0,40,0,0,1,0,0,4,-1,2.01303E+11,2.01303E+11,20130127,1,1,0,5,0,1,1,20130309,1,1,20130309,20130308,20130309,4,0,1119,0,inlier
20130712,1,34,0,0,7,0,0,3,-105,2.01303E+11,2.01307E+11,20130127,105,0,0,5,0,7,2,20130712,6,2,20130712,20131228,20140423,3,0,169,0,inlier
20130809,1,28,0,0,4,0,1,4,-1,2.01308E+11,2.01308E+11,20130808,1,0,0,5,0,4,1,20130809,3,1,20130809,20130925,20131019,4,0,47,0,inlier
20130118,1,51,0,0,1,0,0,0,-1,2.01301E+11,2.01301E+11,20130117,1,1,0,5,0,1,1,20130118,1,1,20130118,20130117,20130118,0,0,1169,0,inlier
20130916,1,35,0,0,2,0,0,2,-1,2.01309E+11,2.01309E+11,20130915,1,1,0,5,0,2,1,20130916,2,1,20130916,20130915,20130917,2,1,928,0,inlier
20130124,1,61,0,0,2,0,0,5,-13,2.01301E+11,2.01301E+11,20130111,13,0,0,5,0,2,1,20130124,1,1,20130124,20130630,20130816,5,0,157,0,inlier
